flip_y,arch,seed,sample_idx,p_truth,ambiguity,discordance,entropy
0.1,LR,0,52,0.09330894697725,0.1866178939545,0.09330894697725,0.4474192572019987
0.1,LR,0,53,7.1159500892125e-21,0.0,1.0,-1.4426951593239905e-09
0.1,LR,0,54,3.36613641038e-13,6.732392421326949e-13,3.36613641038e-13,-1.4321458267196373e-09
0.1,LR,0,55,5.52536660767e-16,1.1102230246251565e-15,5.52536660767e-16,-1.4426776791257164e-09
0.1,LR,0,56,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,57,4.852864701476149e-53,0.0,4.852864701476149e-53,-1.4426951595367387e-09
0.1,LR,0,58,1.40065109202e-06,2.8013021839967678e-06,0.999998599348908,2.925414621511267e-05
0.1,LR,0,59,4.469034459795e-27,0.0,4.469034459795e-27,-1.4426951595367385e-09
0.1,LR,0,60,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,61,4.8245687418249994e-17,1.1102230246251565e-16,1.0,-1.4426937171184017e-09
0.1,LR,0,62,8.74000984032025e-46,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,63,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,64,1.3017361306275e-05,2.603472261253348e-05,0.9999869826386937,0.0002300384799099053
0.1,LR,0,65,2.0253442192825005e-12,4.050648705344884e-12,2.0253442192825005e-12,-1.3792264750831824e-09
0.1,LR,0,66,1.08569937685025e-18,0.0,1.08569937685025e-18,-1.4426951270772014e-09
0.1,LR,0,67,2.686659531275e-26,0.0,2.686659531275e-26,-1.4426951595367378e-09
0.1,LR,0,68,1.0860404968375e-12,2.1720403253766563e-12,1.0860404968375e-12,-1.4086603283983612e-09
0.1,LR,0,69,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,70,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,71,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,72,0.9999997833325,4.333350001051173e-07,0.9999997833325,5.106291150345979e-06
0.1,LR,0,73,3.15036667454275e-31,0.0,3.15036667454275e-31,-1.4426951595367387e-09
0.1,LR,0,74,4.8887240260025e-22,0.0,4.8887240260025e-22,-1.4426951595221226e-09
0.1,LR,0,75,0.9993177814624999,0.0013644370750001134,0.9993177814624999,0.008159113355651606
0.1,LR,0,76,6.09349363152e-15,1.2212453270876722e-14,0.9999999999999939,-1.442504010666881e-09
0.1,LR,0,77,2.9426189099825e-23,0.0,2.9426189099825e-23,-1.442695159535859e-09
0.1,LR,0,78,1.04865010261475e-21,0.0,1.04865010261475e-21,-1.4426951595053869e-09
0.1,LR,0,79,0.036552078964925,0.07310415792985003,0.036552078964925,0.22625384807490867
0.1,LR,0,80,0.9993867966725001,0.0012264066549998454,0.0006132033274999227,0.007428096618602327
0.1,LR,0,81,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,82,0.999968360445,6.327910999992525e-05,0.999968360445,0.0005185878790623385
0.1,LR,0,83,1.53751298907e-22,0.0,1.53751298907e-22,-1.4426951595321418e-09
0.1,LR,0,84,2.2072285526870502e-54,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,85,0.9999999995975,8.050000666059987e-10,4.0250003330299933e-10,1.0975254821450045e-08
0.1,LR,0,86,0.9999998223400001,3.5531999986737617e-07,1.7765999993368808e-07,4.237342786005198e-06
0.1,LR,0,87,6.7384691779525e-18,0.0,6.7384691779525e-18,-1.442694958074348e-09
0.1,LR,0,88,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,89,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,90,1.01734996833225e-22,0.0,1.0,-1.4426951595336971e-09
0.1,LR,0,91,2.79618390522e-06,5.592367810391963e-06,2.79618390522e-06,5.561545624180386e-05
0.1,LR,0,92,1.19258443835e-16,2.220446049250313e-16,0.9999999999999999,-1.4426912736823328e-09
0.1,LR,0,93,1.318559063009075e-43,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,94,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,95,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,96,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,97,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,98,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,99,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,100,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,101,2.840663840935e-08,5.6813276860800954e-08,2.840663840935e-08,7.502531429256038e-07
0.1,LR,0,102,0.251133726663,0.502267453326,0.748866273337,0.8130700958625785
0.1,LR,0,103,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,104,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,105,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,106,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,107,2.1488241240025e-11,4.2976511238634885e-11,2.1488241240025e-11,-7.699115691397177e-10
0.1,LR,0,108,2.8642003424295504e-62,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,109,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,110,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,111,0.999979384985,4.123002999989467e-05,2.0615014999947334e-05,0.0003506301769040383
0.1,LR,0,112,6.38209076894125e-39,0.0,6.38209076894125e-39,-1.4426951595367387e-09
0.1,LR,0,113,0.9992833058025,0.001433388394999957,0.9992833058025,0.00852043947240308
0.1,LR,0,114,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,115,5.4427207249675e-17,1.1102230246251565e-16,1.0,-1.442693532307323e-09
0.1,LR,0,116,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,117,2.803323029744085e-69,0.0,2.803323029744085e-69,-1.4426951595367387e-09
0.1,LR,0,118,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,119,3.942711418285e-15,7.882583474838611e-15,3.942711418285e-15,-1.4425715167569845e-09
0.1,LR,0,120,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,121,1.5103765142425e-05,3.0207530284820372e-05,1.5103765142425e-05,0.00026366983170855724
0.1,LR,0,122,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,123,1.9992376770950003e-18,0.0,1.9992376770950003e-18,-1.4426950997648244e-09
0.1,LR,0,124,3.39099350076375e-42,0.0,3.39099350076375e-42,-1.4426951595367387e-09
0.1,LR,0,125,2.13844498217e-25,0.0,1.0,-1.4426951595367323e-09
0.1,LR,0,126,5.753315423994751e-38,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,127,1.5067818494095e-30,0.0,1.5067818494095e-30,-1.4426951595367387e-09
0.1,LR,0,128,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,129,2.827638903505e-24,0.0,2.827638903505e-24,-1.442695159536654e-09
0.1,LR,0,130,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,131,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,132,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,133,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,134,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,135,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,136,0.9999999963824998,7.235000376581979e-09,0.9999999963824998,1.0394570600388966e-07
0.1,LR,0,137,1.0102743775401065e-84,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,138,1.436456127815e-17,0.0,1.0,-1.4426947300743818e-09
0.1,LR,0,139,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,140,1.5945819186944998e-27,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,141,1.698664063825e-10,3.3973279744969886e-10,1.698664063825e-10,3.842478175235681e-09
0.1,LR,0,142,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,143,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,144,7.590276731502499e-36,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,145,1.5724658737415001e-28,0.0,1.5724658737415001e-28,-1.4426951595367387e-09
0.1,LR,0,146,0.99752486471,0.004950270579999971,0.99752486471,0.024996846391072382
0.1,LR,0,147,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,148,1.6423695263375e-17,0.0,1.0,-1.4426946685117265e-09
0.1,LR,0,149,4.3048407033970004e-47,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,150,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,151,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,152,1.10062012339075e-18,0.0,1.0,-1.4426951266311105e-09
0.1,LR,0,153,1.11025272131e-14,2.220446049250313e-14,1.11025272131e-14,-1.4423472064083932e-09
0.1,LR,0,154,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,155,3.6737381669899994e-05,7.347476333985359e-05,3.6737381669899994e-05,0.0005942264750090017
0.1,LR,0,156,3.167348842695e-22,0.0,1.0,-1.4426951595272691e-09
0.1,LR,0,157,1.34444523454825e-20,0.0,1.34444523454825e-20,-1.4426951591347851e-09
0.1,LR,0,158,2.7248517601075e-12,5.449751760977506e-12,2.7248517601075e-12,-1.3573087571638496e-09
0.1,LR,0,159,1.8704798403025e-08,3.7409596753690266e-08,0.9999999812952016,5.043270630337455e-07
0.1,LR,0,160,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,161,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,162,1.52210364421275e-34,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,163,7.907950520233651e-64,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,164,2.0904732853170003e-39,0.0,2.0904732853170003e-39,-1.4426951595367387e-09
0.1,LR,0,165,6.45308158391e-16,1.3322676295501878e-15,6.45308158391e-16,-1.4426749055036773e-09
0.1,LR,0,166,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,167,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,168,8.4710614012675e-23,0.0,8.4710614012675e-23,-1.442695159534206e-09
0.1,LR,0,169,2.6225693744722495e-31,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,170,1.1164907616700003e-05,2.2329815233423922e-05,0.9999888350923833,0.00019977478301732855
0.1,LR,0,171,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,172,0.00035613999324850005,0.0007122799864970331,0.00035613999324850005,0.004593386054816195
0.1,LR,0,173,0.73267163059,0.5346567388200001,0.73267163059,0.8376048347072645
0.1,LR,0,174,0.00476988621955,0.00953977243909998,0.00476988621955,0.04364959912227879
0.1,LR,0,175,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,176,2.369415634075e-26,0.0,2.369415634075e-26,-1.442695159536738e-09
0.1,LR,0,177,2.0102315247825e-13,4.020117572167692e-13,2.0102315247825e-13,-1.436394927267922e-09
0.1,LR,0,178,4.693059472405e-16,8.881784197001252e-16,4.693059472405e-16,-1.4426804878462547e-09
0.1,LR,0,179,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,180,0.999999959195,8.161000009110353e-08,4.0805000045551765e-08,1.0576284044496252e-06
0.1,LR,0,181,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,182,0.956945753405,0.08610849319000002,0.04305424659500001,0.2561246749446475
0.1,LR,0,183,6.73618230886e-34,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,184,1.1636867893241775e-66,0.0,1.1636867893241775e-66,-1.4426951595367387e-09
0.1,LR,0,185,3.6404684746949995e-08,7.28093695334664e-08,0.9999999635953153,9.492620358461586e-07
0.1,LR,0,186,3.7116876151774994e-27,0.0,1.0,-1.4426951595367385e-09
0.1,LR,0,187,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,188,3.0423743261575e-13,6.085132397970483e-13,3.0423743261575e-13,-1.4331605297475552e-09
0.1,LR,0,189,0.9839799057249999,0.032040188550000126,0.016020094275000063,0.1184694005510582
0.1,LR,0,190,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,191,1.7301039305724999e-07,3.460207861349929e-07,0.999999826989607,4.1329898000592046e-06
0.1,LR,0,192,3.4551051098875e-08,6.910210215149704e-08,0.9999999654489489,9.033880936622213e-07
0.1,LR,0,193,0.7520901535475,0.49581969290500005,0.7520901535475,0.8079484678346565
0.1,LR,0,194,7.1846886225e-10,1.4369376799550082e-09,7.1846886225e-10,2.0512940297878648e-08
0.1,LR,0,195,1.3553147798249998e-05,2.7106295596546204e-05,0.9999864468522017,0.00023871816386592456
0.1,LR,0,196,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,197,2.03452848526375e-31,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,198,6.6508127447525e-14,1.3300471835009375e-13,6.6508127447525e-14,-1.4406106461689734e-09
0.1,LR,0,199,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,200,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,201,0.9999210989875,0.00015780202499993123,0.9999210989875,0.001189211699791832
0.1,LR,0,202,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,203,1.234993264986e-29,0.0,1.234993264986e-29,-1.4426951595367387e-09
0.1,LR,0,204,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,205,0.760219904465,0.47956019107000003,0.760219904465,0.7946743917837162
0.1,LR,0,206,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,207,3.4202836143450007e-17,1.1102230246251565e-16,3.4202836143450007e-17,-1.4426941369624796e-09
0.1,LR,0,208,6.037039393315e-16,1.2212453270876722e-15,0.9999999999999994,-1.44267614935962e-09
0.1,LR,0,209,2.02425320072925e-27,0.0,2.02425320072925e-27,-1.4426951595367387e-09
0.1,LR,0,210,4.525461654875e-05,9.050923309750214e-05,0.9999547453834513,0.0007183796636812092
0.1,LR,0,211,2.35122388848325e-37,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,212,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,213,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,214,1.3064703278275e-14,2.609024107869118e-14,1.3064703278275e-14,-1.4422856595227698e-09
0.1,LR,0,215,0.7355446722525,0.528910655495,0.7355446722525,0.8333953713693654
0.1,LR,0,216,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,217,5.177835904652501e-27,0.0,5.177835904652501e-27,-1.4426951595367385e-09
0.1,LR,0,218,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,219,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,220,0.9999996832475,6.33505000013912e-07,3.16752500006956e-07,7.292825100048349e-06
0.1,LR,0,221,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,222,2.81156450623e-23,0.0,2.81156450623e-23,-1.442695159535898e-09
0.1,LR,0,223,0.999999732355,5.352900001032168e-07,0.999999732355,6.226787742709567e-06
0.1,LR,0,224,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,225,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,226,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,227,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,228,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,229,0.5891157861049998,0.8217684277900004,0.4108842138950002,0.9769624277450563
0.1,LR,0,230,3.1526710690375e-06,6.3053421380798724e-06,3.1526710690375e-06,6.216049518426008e-05
0.1,LR,0,231,4.8186179973e-13,9.636735853746359e-13,0.9999999999995182,-1.427593958631852e-09
0.1,LR,0,232,5.50088825703e-20,0.0,5.50088825703e-20,-1.4426951578921187e-09
0.1,LR,0,233,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,234,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,235,2.55172158229e-27,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,236,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,237,2.033195871978825e-47,0.0,2.033195871978825e-47,-1.4426951595367387e-09
0.1,LR,0,238,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,239,2.4687615050615e-36,0.0,2.4687615050615e-36,-1.4426951595367387e-09
0.1,LR,0,240,6.194973737264999e-18,0.0,6.194973737264999e-18,-1.442694974323423e-09
0.1,LR,0,241,2.9825503561807504e-35,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,242,4.4008267859867505e-42,0.0,4.4008267859867505e-42,-1.4426951595367387e-09
0.1,LR,0,243,2.3865262401975e-24,0.0,1.0,-1.4426951595366673e-09
0.1,LR,0,244,0.0043721800501,0.008744360100199966,0.0043721800501,0.040560571722779055
0.1,LR,0,245,2.6947807446125003e-08,5.3895614859911234e-08,2.6947807446125003e-08,7.136277417071111e-07
0.1,LR,0,246,2.7412423947955e-33,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,247,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,248,5.2875064169375e-20,0.0,5.2875064169375e-20,-1.4426951579559142e-09
0.1,LR,0,249,1.5631306305660002e-26,0.0,1.5631306305660002e-26,-1.4426951595367383e-09
0.1,LR,0,250,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,251,5.4379684246425e-33,0.0,5.4379684246425e-33,-1.4426951595367387e-09
0.1,LR,0,252,3.49483441949e-06,6.989668838941476e-06,3.49483441949e-06,6.838765882759156e-05
0.1,LR,0,253,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,254,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,255,1.6633111885275551e-71,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,256,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,257,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,258,3.3424636831205e-36,0.0,3.3424636831205e-36,-1.4426951595367387e-09
0.1,LR,0,259,5.7384854397645005e-40,0.0,5.7384854397645005e-40,-1.4426951595367387e-09
0.1,LR,0,260,5.2060350862725e-20,0.0,5.2060350862725e-20,-1.442695157980272e-09
0.1,LR,0,261,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,262,7.613747604077e-46,0.0,7.613747604077e-46,-1.4426951595367387e-09
0.1,LR,0,263,3.82378397930675e-34,0.0,3.82378397930675e-34,-1.4426951595367387e-09
0.1,LR,0,264,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,265,0.9998295724649999,0.0003408550700001456,0.9998295724649999,0.0023793574103476147
0.1,LR,0,266,2.147667893725e-06,4.295335787496413e-06,0.9999978523321063,4.353354563083427e-05
0.1,LR,0,267,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,268,4.4981329530201773e-79,0.0,4.4981329530201773e-79,-1.4426951595367387e-09
0.1,LR,0,269,0.9999998922700001,2.1545999984162734e-07,0.9999998922700001,2.6460696239407105e-06
0.1,LR,0,270,8.583681811550001e-11,1.716736752754855e-10,0.9999999999141632,1.2372368982930595e-09
0.1,LR,0,271,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,272,4.3342162716875e-31,0.0,4.3342162716875e-31,-1.4426951595367387e-09
0.1,LR,0,273,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,274,1.543725331108625e-53,0.0,1.543725331108625e-53,-1.4426951595367387e-09
0.1,LR,0,275,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,276,0.36835215157249995,0.7367043031449999,0.36835215157249995,0.94939841979929
0.1,LR,0,277,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,278,1.5796447292881e-52,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,279,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,280,5.9109118557075e-13,1.1821654766208667e-12,5.9109118557075e-13,-1.4241708495700935e-09
0.1,LR,0,281,0.2651867859975,0.530373571995,0.2651867859975,0.8344728664285195
0.1,LR,0,282,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,283,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,284,1.140443035434e-28,0.0,1.140443035434e-28,-1.4426951595367387e-09
0.1,LR,0,285,1.03708260155e-27,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,286,2.5889814989825e-27,0.0,2.5889814989825e-27,-1.4426951595367387e-09
0.1,LR,0,287,1.8048766234224996e-21,0.0,1.8048766234224996e-21,-1.4426951594827775e-09
0.1,LR,0,288,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,289,3.49728258121e-18,0.0,3.49728258121e-18,-1.4426950549772474e-09
0.1,LR,0,290,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,291,1.6857225792624998e-13,3.3717473257866004e-13,0.9999999999998315,-1.4374121961815267e-09
0.1,LR,0,292,0.9999626537424999,7.469251500014096e-05,0.9999626537424999,0.0006031894001918523
0.1,LR,0,293,0.9898888934700001,0.020222213059999827,0.010111106529999914,0.08152880162630953
0.1,LR,0,294,5.9001815677725e-20,0.0,5.9001815677725e-20,-1.4426951577727407e-09
0.1,LR,0,295,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,296,6.794752048680001e-32,0.0,6.794752048680001e-32,-1.4426951595367387e-09
0.1,LR,0,297,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,298,1.6277510245337499e-21,0.0,1.6277510245337499e-21,-1.4426951594880732e-09
0.1,LR,0,299,2.9691704751405497e-50,0.0,2.9691704751405497e-50,-1.4426951595367387e-09
0.1,LR,0,300,3.7586868042399996e-27,0.0,1.0,-1.4426951595367385e-09
0.1,LR,0,301,0.0203086400086,0.0406172800172,0.9796913599914,0.1431699754352598
0.1,LR,0,302,3.086737579538225e-61,0.0,3.086737579538225e-61,-1.4426951595367387e-09
0.1,LR,0,303,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,304,0.9943336255225,0.011332748954999916,0.9943336255225,0.05044182590932815
0.1,LR,0,305,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,306,1.017401635575e-14,2.0317081350640365e-14,1.017401635575e-14,-1.4423762477672246e-09
0.1,LR,0,307,6.1592300636224985e-12,1.2318479569728424e-11,6.1592300636224985e-12,-1.2497190626225973e-09
0.1,LR,0,308,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,309,0.73597513865,0.5280497227000001,0.73597513865,0.8327594064228192
0.1,LR,0,310,1.0,0.0,1.0,-1.4426951595367387e-09
