flip_y,arch,seed,sample_idx,p_truth,ambiguity,discordance,entropy
0.1,LR,0,29,1.168848282045e-07,2.3376965641030978e-07,1.168848282045e-07,2.8574215266218957e-06
0.1,LR,0,30,9.6267541354e-09,1.925350823217542e-08,9.6267541354e-09,2.674365796388583e-07
0.1,LR,0,31,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,32,0.9999975623825,4.8752349999237055e-06,0.9999975623825,4.8965901180733616e-05
0.1,LR,0,33,0.00017075560921075002,0.00034151121842151966,0.00017075560921075002,0.0023834638890281143
0.1,LR,0,34,0.00026282065387675003,0.000525641307753455,0.00026282065387675003,0.003505009929849769
0.1,LR,0,35,8.8124649750975e-37,0.0,8.8124649750975e-37,-1.4426951595367387e-09
0.1,LR,0,36,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,37,9.204574135875e-13,1.840860797130972e-12,0.9999999999990795,-1.4138490005765827e-09
0.1,LR,0,38,1.4796163393025002e-07,2.959232678900747e-07,0.999999852038366,3.567576985186266e-06
0.1,LR,0,39,0.9880230659675,0.023953868064999995,0.9880230659675,0.09363109648463981
0.1,LR,0,40,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,41,0.09483574001400001,0.18967148002800005,0.09483574001400001,0.4524081587395984
0.1,LR,0,42,0.9809491546,0.03810169080000003,0.019050845400000016,0.1360776296060582
0.1,LR,0,43,1.763732942599025e-55,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,44,9.67013417555e-15,1.9317880628477724e-14,9.67013417555e-15,-1.4423919531814382e-09
0.1,LR,0,45,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,46,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,47,1.0540121031075e-25,0.0,1.0540121031075e-25,-1.4426951595367356e-09
0.1,LR,0,48,2.478612874100925e-49,0.0,2.478612874100925e-49,-1.4426951595367387e-09
0.1,LR,0,49,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,50,8.912320046936e-46,0.0,8.912320046936e-46,-1.4426951595367387e-09
0.1,LR,0,51,6.734362273085e-21,0.0,1.0,-1.442695159335399e-09
0.1,LR,0,52,0.16904743898199998,0.33809487796399995,0.16904743898199998,0.6555210738902677
0.1,LR,0,53,7.474007918219999e-18,0.0,1.0,-1.4426949360836867e-09
0.1,LR,0,54,0.192413742813,0.384827485626,0.192413742813,0.7064935999130403
0.1,LR,0,55,9.2163484578e-09,1.8432696924364222e-08,9.2163484578e-09,2.5649746264853046e-07
0.1,LR,0,56,0.010545107236825,0.021090214473650004,0.989454892763175,0.08438557166060381
0.1,LR,0,57,1.1759947214471051e-64,0.0,1.1759947214471051e-64,-1.4426951595367387e-09
0.1,LR,0,58,3.3006207297275e-11,6.60124177542798e-11,0.9999999999669938,-4.098252649229644e-10
0.1,LR,0,59,1.665703986261e-31,0.0,1.665703986261e-31,-1.4426951595367387e-09
0.1,LR,0,60,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,61,1.85018972312e-18,0.0,1.0,-1.4426951042209638e-09
0.1,LR,0,62,1.83924683550525e-34,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,63,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,64,1.2784215535425e-17,0.0,1.0,-1.442694777322536e-09
0.1,LR,0,65,0.93352971398,0.1329405720400001,0.93352971398,0.3526111938146166
0.1,LR,0,66,5.010251851686501e-40,0.0,5.010251851686501e-40,-1.4426951595367387e-09
0.1,LR,0,67,4.58509000221725e-45,0.0,4.58509000221725e-45,-1.4426951595367387e-09
0.1,LR,0,68,3.6241935896825e-14,7.249756350802272e-14,3.6241935896825e-14,-1.4415594076340215e-09
0.1,LR,0,69,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,70,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,71,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,72,0.99959573402,0.0008085319599999696,0.99959573402,0.005140162628911105
0.1,LR,0,73,1.7635844355522497e-32,0.0,1.7635844355522497e-32,-1.4426951595367387e-09
0.1,LR,0,74,8.835506066962499e-20,0.0,8.835506066962499e-20,-1.4426951568951562e-09
0.1,LR,0,75,1.2874304290400002e-06,2.574860858084449e-06,1.2874304290400002e-06,2.7045730068506778e-05
0.1,LR,0,76,0.999823263605,0.0003534727900000867,0.00017673639500004334,0.002458167211794095
0.1,LR,0,77,3.05403405359625e-32,0.0,3.05403405359625e-32,-1.4426951595367387e-09
0.1,LR,0,78,4.6935061838225e-26,0.0,4.6935061838225e-26,-1.4426951595367372e-09
0.1,LR,0,79,0.00018874657309374997,0.00037749314618751306,0.00018874657309374997,0.0026073084536576583
0.1,LR,0,80,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,81,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,82,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,83,9.5697276608e-30,0.0,9.5697276608e-30,-1.4426951595367387e-09
0.1,LR,0,84,2.0914808104257753e-53,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,85,0.9999995664974999,8.670050002379526e-07,4.335025001189763e-07,9.785668217012734e-06
0.1,LR,0,86,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,87,9.92750395295e-06,1.9855007905911215e-05,9.92750395295e-06,0.00017931588542917197
0.1,LR,0,88,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,89,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,90,1.72071526143825e-28,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,91,1.7453379170575e-10,3.490675526407472e-10,1.7453379170575e-10,3.986695212658913e-09
0.1,LR,0,92,1.1887342589775e-16,2.220446049250313e-16,0.9999999999999999,-1.4426912851933499e-09
0.1,LR,0,93,3.14183193972e-28,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,94,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,95,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,96,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,97,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,98,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,99,0.9999999999925001,1.499977919650064e-11,0.9999999999925001,-1.2077289465648885e-09
0.1,LR,0,100,0.9674066863,0.06518662739999992,0.03259331369999996,0.2072349479582958
0.1,LR,0,101,1.729331495525e-08,3.458662989341832e-08,1.729331495525e-08,4.6801552380439976e-07
0.1,LR,0,102,6.184948347575001e-07,1.2369896694730542e-06,0.9999993815051652,1.3645707068352933e-05
0.1,LR,0,103,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,104,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,105,0.9999836414525001,3.2717094999856755e-05,1.6358547499928378e-05,0.0002836916104167442
0.1,LR,0,106,0.9999966112500001,6.777499999888192e-06,0.9999966112500001,6.646238991335884e-05
0.1,LR,0,107,1.41077964201675e-25,0.0,1.41077964201675e-25,-1.4426951595367345e-09
0.1,LR,0,108,7.965041969671499e-37,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,109,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,110,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,111,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,112,1.7402764279109998e-41,0.0,1.7402764279109998e-41,-1.4426951595367387e-09
0.1,LR,0,113,0.9983591534975,0.0032816930049999193,0.9983591534975,0.017545330470292855
0.1,LR,0,114,0.0022653131047225,0.004530626209444999,0.9977346868952774,0.023167656753914936
0.1,LR,0,115,2.6290353848675e-11,5.2580717557759726e-11,0.9999999999737097,-6.197385669638257e-10
0.1,LR,0,116,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,117,3.1942967087673324e-88,0.0,3.1942967087673324e-88,-1.4426951595367387e-09
0.1,LR,0,118,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,119,4.5861725046375e-23,0.0,4.5861725046375e-23,-1.4426951595353676e-09
0.1,LR,0,120,0.99999999999,2.000000165480742e-11,0.99999999999,-1.1294382076106537e-09
0.1,LR,0,121,9.37872466865e-14,1.8762769116165146e-13,9.37872466865e-14,-1.4397556768776568e-09
0.1,LR,0,122,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,123,2.7854514401625003e-29,0.0,2.7854514401625003e-29,-1.4426951595367387e-09
0.1,LR,0,124,4.3625039386372495e-48,0.0,4.3625039386372495e-48,-1.4426951595367387e-09
0.1,LR,0,125,9.832824191849999e-11,1.9665646888711308e-10,0.9999999999016718,1.6256119175173526e-09
0.1,LR,0,126,9.0843579662175e-39,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,127,1.7939954205617498e-35,0.0,1.7939954205617498e-35,-1.4426951595367387e-09
0.1,LR,0,128,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,129,6.145420687249999e-11,1.2290846118645504e-10,6.145420687249999e-11,4.779949303418965e-10
0.1,LR,0,130,0.999999968785,6.243000005845545e-08,0.999999968785,8.204603416376983e-07
0.1,LR,0,131,4.0331557648775e-09,8.066311507626267e-09,0.9999999959668442,1.1555344545774849e-07
0.1,LR,0,132,0.999999791455,4.170900000932676e-07,2.085450000466338e-07,4.92625281678906e-06
0.1,LR,0,133,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,134,1.8421109552924998e-08,3.684221905331242e-08,0.9999999815788905,4.97041632450849e-07
0.1,LR,0,135,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,136,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,137,5.531578317992432e-89,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,138,1.3134645761425e-13,2.6267876762631204e-13,0.9999999999998687,-1.4385786301858833e-09
0.1,LR,0,139,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,140,6.0347218877775e-30,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,141,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,142,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,143,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,144,3.4242189322525e-37,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,145,2.02300358233175e-35,0.0,2.02300358233175e-35,-1.4426951595367387e-09
0.1,LR,0,146,0.9690231971650001,0.061953605669999856,0.9690231971650001,0.19926706557960294
0.1,LR,0,147,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,148,0.17659038370725,0.3531807674145,0.82340961629275,0.6725609755200959
0.1,LR,0,149,1.1980144430880002e-35,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,150,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,151,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,152,3.3831833964149995e-10,6.766366356103504e-10,0.9999999996616816,9.017981772911975e-09
0.1,LR,0,153,5.8405308189525005e-27,0.0,5.8405308189525005e-27,-1.4426951595367385e-09
0.1,LR,0,154,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,155,2.6093152742225e-05,5.2186305484425155e-05,2.6093152742225e-05,0.00043493462565470474
0.1,LR,0,156,7.6507049854325e-32,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,157,0.99413894863,0.011722102740000073,0.99413894863,0.05188837548901981
0.1,LR,0,158,1.7727362038425e-08,3.545472404553607e-08,1.7727362038425e-08,4.791987772134183e-07
0.1,LR,0,159,4.0999714339399996e-11,8.199940726427712e-11,0.9999999999590002,-1.601386636782793e-10
0.1,LR,0,160,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,161,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,162,8.766257825875e-06,1.7532515651730307e-05,0.9999912337421741,0.00015991378630565367
0.1,LR,0,163,1.073305986761175e-52,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,164,7.791437380027999e-50,0.0,7.791437380027999e-50,-1.4426951595367387e-09
0.1,LR,0,165,0.055252538227499995,0.11050507645499996,0.055252538227499995,0.3083035896925399
0.1,LR,0,166,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,167,9.086129650725e-06,1.8172259301452165e-05,0.9999909138703493,0.0001652791844328949
0.1,LR,0,168,1.37954230809925e-27,0.0,1.37954230809925e-27,-1.4426951595367387e-09
0.1,LR,0,169,7.137275388745001e-19,0.0,1.0,-1.4426951381981747e-09
0.1,LR,0,170,0.9999887785000001,2.244299999976107e-05,1.1221499999880535e-05,0.0002007055581032491
0.1,LR,0,171,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,172,0.9999985352549999,2.9294900001364255e-06,0.9999985352549999,3.0498398168813504e-05
0.1,LR,0,173,0.989158077935,0.02168384413000002,0.989158077935,0.08632426396505354
0.1,LR,0,174,0.15355596248275,0.3071119249655,0.15355596248275,0.6186680191032362
0.1,LR,0,175,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,176,1.6864937736425e-17,0.0,1.6864937736425e-17,-1.4426946553197447e-09
0.1,LR,0,177,2.3045003364725e-17,0.0,2.3045003364725e-17,-1.4426944705521424e-09
0.1,LR,0,178,4.0737339090150003e-32,0.0,4.0737339090150003e-32,-1.4426951595367387e-09
0.1,LR,0,179,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,180,0.9999992531724999,1.4936550001287685e-06,7.468275000643843e-07,1.6274531704397508e-05
0.1,LR,0,181,5.885947398075e-05,0.00011771894796153148,0.9999411405260192,0.0009120257473917097
0.1,LR,0,182,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,183,4.99786470392825e-42,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,184,2.525168519720088e-90,0.0,2.525168519720088e-90,-1.4426951595367387e-09
0.1,LR,0,185,0.9998985503875,0.00020289922500005275,0.00010144961250002638,0.0014922773807383985
0.1,LR,0,186,2.7628206540425e-28,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,187,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,188,6.0208153921025e-15,1.199040866595169e-14,6.0208153921025e-15,-1.4425065038952298e-09
0.1,LR,0,189,0.9999996401250001,7.197499998223833e-07,3.5987499991119165e-07,8.21979092406516e-06
0.1,LR,0,190,0.9999472477024999,0.00010550459500024978,5.275229750012489e-05,0.0008257321789363607
0.1,LR,0,191,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,192,0.9859032071375,0.02819358572499997,0.014096792862499985,0.10686732492108303
0.1,LR,0,193,1.3241483929750001e-11,2.6482926962501097e-11,1.3241483929750001e-11,-1.027957505766055e-09
0.1,LR,0,194,0.99998752816,2.4943679999944735e-05,0.99998752816,0.00022116838744259848
0.1,LR,0,195,4.63633510233e-12,9.27269372397177e-12,0.9999999999953637,-1.297423198424566e-09
0.1,LR,0,196,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,197,1.2802484349650001e-16,2.220446049250313e-16,0.9999999999999999,-1.442691011590192e-09
0.1,LR,0,198,2.0199469370850003e-11,4.039890644236266e-11,2.0199469370850003e-11,-8.102253850967427e-10
0.1,LR,0,199,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,200,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,201,0.00010129547175175,0.00020259094350350004,0.00010129547175175,0.0014902322568082276
0.1,LR,0,202,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,203,4.2729178214239996e-33,0.0,4.2729178214239996e-33,-1.4426951595367387e-09
0.1,LR,0,204,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,205,0.0004335844458275,0.0008671688916549458,0.0004335844458275,0.005469136622470669
0.1,LR,0,206,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,207,3.7823784469025e-20,0.0,3.7823784469025e-20,-1.4426951584059077e-09
0.1,LR,0,208,3.2666511024850005e-10,6.533301677436043e-10,0.9999999996733349,8.66178966698624e-09
0.1,LR,0,209,3.05744716971025e-39,0.0,3.05744716971025e-39,-1.4426951595367387e-09
0.1,LR,0,210,0.9999999819025,3.6195000108207864e-08,1.8097500054103932e-08,4.887233160699132e-07
0.1,LR,0,211,4.4521319419675e-25,0.0,1.0,-1.4426951595367254e-09
0.1,LR,0,212,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,213,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,214,0.9999744156874999,5.116862500020858e-05,0.9999744156874999,0.0004271798539584014
0.1,LR,0,215,0.999999849675,3.006500000068968e-07,0.999999849675,3.6211705178259916e-06
0.1,LR,0,216,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,217,3.2985572835112498e-34,0.0,3.2985572835112498e-34,-1.4426951595367387e-09
0.1,LR,0,218,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,219,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,220,0.86655809424,0.26688381152000007,0.13344190576000003,0.5668026233920801
0.1,LR,0,221,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,222,4.86512277688e-18,0.0,4.86512277688e-18,-1.4426950140824464e-09
0.1,LR,0,223,0.8713935028500001,0.2572129942999999,0.8713935028500001,0.5536040724164776
0.1,LR,0,224,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,225,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,226,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,227,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,228,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,229,0.00014717388243125001,0.00029434776486247927,0.9998528261175688,0.0020858601101229274
0.1,LR,0,230,0.999710671225,0.0005786575499999724,0.999710671225,0.0038184104056392786
0.1,LR,0,231,1.9990599670225e-13,3.9979131116751887e-13,0.9999999999998,-1.4364299283355154e-09
0.1,LR,0,232,5.31600360399e-15,1.0658141036401503e-14,5.31600360399e-15,-1.4425285369183784e-09
0.1,LR,0,233,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,234,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,235,2.389307326405e-13,4.778399897986674e-13,0.9999999999997611,-1.4352071567740992e-09
0.1,LR,0,236,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,237,3.45565861261975e-44,0.0,3.45565861261975e-44,-1.4426951595367387e-09
0.1,LR,0,238,0.99998324009,3.351982000010523e-05,0.99998324009,0.0002900660562330872
0.1,LR,0,239,2.017561267933e-49,0.0,2.017561267933e-49,-1.4426951595367387e-09
0.1,LR,0,240,5.389316680775e-08,1.0778633363628387e-07,5.389316680775e-08,1.3761471213471278e-06
0.1,LR,0,241,4.2493790707260004e-35,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,242,8.67724480223075e-45,0.0,8.67724480223075e-45,-1.4426951595367387e-09
0.1,LR,0,243,1.0372324233675001e-15,2.1094237467877974e-15,0.999999999999999,-1.442662547321286e-09
0.1,LR,0,244,0.9975722317625,0.004855536475000033,0.9975722317625,0.024586238971273617
0.1,LR,0,245,3.187998885325e-12,6.376010830422274e-12,3.187998885325e-12,-1.3427975914630122e-09
0.1,LR,0,246,2.64864665975e-24,0.0,1.0,-1.4426951595366595e-09
0.1,LR,0,247,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,248,1.5280372617025e-36,0.0,1.5280372617025e-36,-1.4426951595367387e-09
0.1,LR,0,249,8.9413625065e-15,1.787459069646502e-14,8.9413625065e-15,-1.442414702533561e-09
0.1,LR,0,250,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,251,9.371906558733999e-44,0.0,9.371906558733999e-44,-1.4426951595367387e-09
0.1,LR,0,252,4.7993263301475e-18,0.0,4.7993263301475e-18,-1.442695016049586e-09
0.1,LR,0,253,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,254,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,255,1.2846418898033525e-73,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,256,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,257,0.9999999841649998,3.16700003999415e-08,0.9999999841649998,4.3032480900908345e-07
0.1,LR,0,258,5.30203434003075e-52,0.0,5.30203434003075e-52,-1.4426951595367387e-09
0.1,LR,0,259,7.27206306705425e-46,0.0,7.27206306705425e-46,-1.4426951595367387e-09
0.1,LR,0,260,2.370044280265e-24,0.0,2.370044280265e-24,-1.4426951595366677e-09
0.1,LR,0,261,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,262,4.23285730058e-22,0.0,4.23285730058e-22,-1.4426951595240836e-09
0.1,LR,0,263,2.0095303943162498e-41,0.0,2.0095303943162498e-41,-1.4426951595367387e-09
0.1,LR,0,264,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,265,2.0604413657024998e-11,4.120881413882671e-11,2.0604413657024998e-11,-7.975581180391601e-10
0.1,LR,0,266,9.176108978755e-29,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,267,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,268,1.9514494873907902e-76,0.0,1.9514494873907902e-76,-1.4426951595367387e-09
0.1,LR,0,269,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,270,0.999939094115,0.00012181176999992438,6.090588499996219e-05,0.0009407317483105622
0.1,LR,0,271,0.999999634275,7.314499999022672e-07,3.657249999511336e-07,8.344947766266774e-06
0.1,LR,0,272,5.2692005601325e-31,0.0,5.2692005601325e-31,-1.4426951595367387e-09
0.1,LR,0,273,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,274,1.1982986733021502e-53,0.0,1.1982986733021502e-53,-1.4426951595367387e-09
0.1,LR,0,275,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,276,0.9999989197725,2.1604550000109413e-06,0.9999989197725,2.296591445500547e-05
0.1,LR,0,277,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,278,9.088144963509999e-34,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,279,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,280,0.00014092075025824998,0.0002818415005164665,0.00014092075025824998,0.0020060634211027163
0.1,LR,0,281,1.6572339055499998e-09,3.3144678113217196e-09,1.6572339055499998e-09,4.815851907958699e-08
0.1,LR,0,282,0.9999771008575,4.5798284999953864e-05,0.9999771008575,0.00038600854190477097
0.1,LR,0,283,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,284,6.44509600034e-24,0.0,6.44509600034e-24,-1.442695159536546e-09
0.1,LR,0,285,1.0719289991675e-17,0.0,1.0,-1.4426948390583435e-09
0.1,LR,0,286,7.26962232519925e-41,0.0,7.26962232519925e-41,-1.4426951595367387e-09
0.1,LR,0,287,5.6862746346925e-31,0.0,5.6862746346925e-31,-1.4426951595367387e-09
0.1,LR,0,288,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,289,2.70321037484e-21,0.0,2.70321037484e-21,-1.4426951594559198e-09
0.1,LR,0,290,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,291,0.0002358874309115,0.00047177486182303774,0.9997641125690885,0.0031826230506625825
0.1,LR,0,292,1.04093728096e-15,2.1094237467877974e-15,1.04093728096e-15,-1.4426624365558623e-09
0.1,LR,0,293,0.999999872735,2.5452999996566916e-07,1.2726499998283458e-07,3.0958137623396037e-06
0.1,LR,0,294,7.52751564417e-23,0.0,7.52751564417e-23,-1.4426951595344881e-09
0.1,LR,0,295,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,296,7.51106195566875e-52,0.0,7.51106195566875e-52,-1.4426951595367387e-09
0.1,LR,0,297,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,298,3.9374910699249996e-20,0.0,3.9374910699249996e-20,-1.442695158359533e-09
0.1,LR,0,299,1.501890743181e-56,0.0,1.501890743181e-56,-1.4426951595367387e-09
0.1,LR,0,300,1.233153797085e-13,2.4658053376924727e-13,0.9999999999998767,-1.4388302675409118e-09
0.1,LR,0,301,0.9093263140700001,0.18134737185999983,0.09067368592999991,0.43871450156274694
0.1,LR,0,302,2.68833401968135e-62,0.0,2.68833401968135e-62,-1.4426951595367387e-09
0.1,LR,0,303,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,304,2.50156890255e-07,5.003137805159596e-07,2.50156890255e-07,5.844124121592775e-06
0.1,LR,0,305,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,306,1.1105680377999999e-14,2.220446049250313e-14,1.1105680377999999e-14,-1.4423471121372106e-09
