flip_y,arch,seed,sample_idx,p_truth,ambiguity,discordance,entropy
0.1,LR,0,54,3.550109735095e-13,7.099876242477876e-13,3.550109735095e-13,-1.4315692250913433e-09
0.1,LR,0,55,5.920064800017499e-31,0.0,5.920064800017499e-31,-1.4426951595367387e-09
0.1,LR,0,56,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,57,8.432691283527971e-137,0.0,8.432691283527971e-137,-1.4426951595367387e-09
0.1,LR,0,58,0.9999791138174999,4.17723650001367e-05,2.088618250006835e-05,0.0003548485853977844
0.1,LR,0,59,1.7708292147802951e-88,0.0,1.7708292147802951e-88,-1.4426951595367387e-09
0.1,LR,0,60,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,61,0.00063101583631575,0.0012620316726315028,0.9993689841636842,0.007617794407216799
0.1,LR,0,62,2.779922578029e-27,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,63,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,64,5.423043208645e-13,1.0845768727563154e-12,0.9999999999994577,-1.425699522979646e-09
0.1,LR,0,65,6.541729638245e-31,0.0,6.541729638245e-31,-1.4426951595367387e-09
0.1,LR,0,66,3.3044209637455523e-96,0.0,3.3044209637455523e-96,-1.4426951595367387e-09
0.1,LR,0,67,9.755568378773709e-107,0.0,9.755568378773709e-107,-1.4426951595367387e-09
0.1,LR,0,68,1.8077189773723751e-54,0.0,1.8077189773723751e-54,-1.4426951595367387e-09
0.1,LR,0,69,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,70,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,71,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,72,5.2452365726050006e-24,0.0,5.2452365726050006e-24,-1.442695159536582e-09
0.1,LR,0,73,1.6746873615205325e-79,0.0,1.6746873615205325e-79,-1.4426951595367387e-09
0.1,LR,0,74,6.1662744908718e-68,0.0,6.1662744908718e-68,-1.4426951595367387e-09
0.1,LR,0,75,4.462388360667e-49,0.0,4.462388360667e-49,-1.4426951595367387e-09
0.1,LR,0,76,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,77,3.0067753000379572e-83,0.0,3.0067753000379572e-83,-1.4426951595367387e-09
0.1,LR,0,78,1.8416072957192752e-69,0.0,1.8416072957192752e-69,-1.4426951595367387e-09
0.1,LR,0,79,1.85749212202e-25,0.0,1.85749212202e-25,-1.442695159536733e-09
0.1,LR,0,80,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,81,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,82,2.9434181631975005e-06,5.8868363264075185e-06,2.9434181631975005e-06,5.8326152578613335e-05
0.1,LR,0,83,1.1842548448867425e-76,0.0,1.1842548448867425e-76,-1.4426951595367387e-09
0.1,LR,0,84,3.5296173473425e-54,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,85,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,86,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,87,3.8950102738425004e-29,0.0,3.8950102738425004e-29,-1.4426951595367387e-09
0.1,LR,0,88,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,89,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,90,1.7356322868650002e-14,3.47499806707674e-14,0.9999999999999827,-1.4421512651355536e-09
0.1,LR,0,91,2.8862825695269996e-43,0.0,2.8862825695269996e-43,-1.4426951595367387e-09
0.1,LR,0,92,0.9999999992574999,1.485000122869451e-09,7.425000614347255e-10,2.1232431938242166e-08
0.1,LR,0,93,8.707645829625e-08,1.7415291664324428e-07,0.9999999129235417,2.164964144073275e-06
0.1,LR,0,94,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,95,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,96,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,97,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,98,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,99,7.291423900587501e-10,1.4582848262278958e-09,7.291423900587501e-10,2.0832598647270695e-08
0.1,LR,0,100,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,101,3.0234743037005e-33,0.0,3.0234743037005e-33,-1.4426951595367387e-09
0.1,LR,0,102,2.52917080201575e-29,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,103,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,104,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,105,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,106,1.3897984384899997e-10,2.7795965529264777e-10,1.3897984384899997e-10,2.8868475559796645e-09
0.1,LR,0,107,4.2845645391268e-74,0.0,4.2845645391268e-74,-1.4426951595367387e-09
0.1,LR,0,108,4.855703075355e-25,0.0,1.0,-1.4426951595367242e-09
0.1,LR,0,109,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,110,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,111,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,112,5.118311651406785e-96,0.0,5.118311651406785e-96,-1.4426951595367387e-09
0.1,LR,0,113,2.85611058128e-22,0.0,2.85611058128e-22,-1.4426951595281997e-09
0.1,LR,0,114,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,115,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,116,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,117,4.391893839941412e-172,0.0,4.391893839941412e-172,-1.4426951595367387e-09
0.1,LR,0,118,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,119,2.857190521704325e-59,0.0,2.857190521704325e-59,-1.4426951595367387e-09
0.1,LR,0,120,5.8125668790875e-12,1.1625145290850014e-11,5.8125668790875e-12,-1.2605774683488078e-09
0.1,LR,0,121,2.9556218061642496e-48,0.0,2.9556218061642496e-48,-1.4426951595367387e-09
0.1,LR,0,122,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,123,8.89532045363915e-79,0.0,8.89532045363915e-79,-1.4426951595367387e-09
0.1,LR,0,124,2.6542329036768923e-113,0.0,2.6542329036768923e-113,-1.4426951595367387e-09
0.1,LR,0,125,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,126,4.9692645319300006e-31,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,127,7.753530435020062e-94,0.0,7.753530435020062e-94,-1.4426951595367387e-09
0.1,LR,0,128,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,129,4.8455268942579995e-50,0.0,4.8455268942579995e-50,-1.4426951595367387e-09
0.1,LR,0,130,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,131,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,132,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,133,0.16850562825499998,0.33701125650999997,0.16850562825499998,0.6542748427654155
0.1,LR,0,134,0.00042303788748775003,0.0008460757749755299,0.9995769621125122,0.00535113675524219
0.1,LR,0,135,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,136,0.0005755727888895001,0.0011511455777789559,0.0005755727888895001,0.007024859414164633
0.1,LR,0,137,5.038684054686817e-111,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,138,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,139,0.8145061661074999,0.37098766778500014,0.8145061661074999,0.6919491489991947
0.1,LR,0,140,1.7878015595349996e-18,0.0,1.0,-1.4426951060862046e-09
0.1,LR,0,141,0.0051212449158375,0.010242489831674972,0.0051212449158375,0.04633847682839642
0.1,LR,0,142,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,143,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,144,4.1358150676324996e-26,0.0,1.0,-1.4426951595367374e-09
0.1,LR,0,145,2.8644946904202395e-93,0.0,2.8644946904202395e-93,-1.4426951595367387e-09
0.1,LR,0,146,9.665239647375e-20,0.0,9.665239647375e-20,-1.4426951566470878e-09
0.1,LR,0,147,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,148,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,149,4.85626084201e-14,9.71445146547012e-14,0.9999999999999515,-1.4411731144591236e-09
0.1,LR,0,150,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,151,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,152,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,153,1.4861017672931875e-72,0.0,1.4861017672931875e-72,-1.4426951595367387e-09
0.1,LR,0,154,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,155,4.0956974639449997e-38,0.0,4.0956974639449997e-38,-1.4426951595367387e-09
0.1,LR,0,156,1.7550790179699996e-17,0.0,1.0,-1.4426946348145723e-09
0.1,LR,0,157,1.0213792349970001e-15,1.9984014443252818e-15,1.0213792349970001e-15,-1.4426630212896055e-09
0.1,LR,0,158,2.4859279985225e-33,0.0,2.4859279985225e-33,-1.4426951595367387e-09
0.1,LR,0,159,0.33629551023149995,0.6725910204629999,0.6637044897685,0.9212295674114042
0.1,LR,0,160,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,161,0.2475184347895,0.49503686957899995,0.2475184347895,0.8073211895934774
0.1,LR,0,162,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,163,1.8254252518285564e-115,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,164,4.4296123136283136e-117,0.0,4.4296123136283136e-117,-1.4426951595367387e-09
0.1,LR,0,165,1.8215778008877499e-35,0.0,1.8215778008877499e-35,-1.4426951595367387e-09
0.1,LR,0,166,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,167,0.82026203447,0.35947593106,0.17973796553,0.6795034734696201
0.1,LR,0,168,2.3850246852048746e-78,0.0,2.3850246852048746e-78,-1.4426951595367387e-09
0.1,LR,0,169,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,170,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,171,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,172,0.51983005408,0.9603398918399999,0.51983005408,0.9988650745242444
0.1,LR,0,173,4.57806006676e-28,0.0,4.57806006676e-28,-1.4426951595367387e-09
0.1,LR,0,174,8.5435720018175e-36,0.0,8.5435720018175e-36,-1.4426951595367387e-09
0.1,LR,0,175,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,176,4.0535081920216755e-61,0.0,4.0535081920216755e-61,-1.4426951595367387e-09
0.1,LR,0,177,1.677896660645875e-55,0.0,1.677896660645875e-55,-1.4426951595367387e-09
0.1,LR,0,178,2.3151878437506998e-73,0.0,2.3151878437506998e-73,-1.4426951595367387e-09
0.1,LR,0,179,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,180,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,181,0.9999997963525,4.0729499994895946e-07,2.0364749997447973e-07,4.817478384280143e-06
0.1,LR,0,182,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,183,5.5619005729572496e-49,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,184,1.9302470718696475e-187,0.0,1.9302470718696475e-187,-1.4426951595367387e-09
0.1,LR,0,185,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,186,1.113926432164455e-72,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,187,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,188,1.8575706774974996e-40,0.0,1.8575706774974996e-40,-1.4426951595367387e-09
0.1,LR,0,189,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,190,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,191,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,192,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,193,4.3720639635895002e-44,0.0,4.3720639635895002e-44,-1.4426951595367387e-09
0.1,LR,0,194,4.5428329594025e-18,0.0,4.5428329594025e-18,-1.4426950237180587e-09
0.1,LR,0,195,0.9999212912800001,0.0001574174399998629,7.870871999993145e-05,0.00118659051410897
0.1,LR,0,196,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,197,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,198,4.34225249784625e-44,0.0,4.34225249784625e-44,-1.4426951595367387e-09
0.1,LR,0,199,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,200,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,201,1.79547855857e-34,0.0,1.79547855857e-34,-1.4426951595367387e-09
0.1,LR,0,202,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,203,3.8933987257403854e-84,0.0,3.8933987257403854e-84,-1.4426951595367387e-09
0.1,LR,0,204,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,205,1.37977335975225e-25,0.0,1.37977335975225e-25,-1.4426951595367345e-09
0.1,LR,0,206,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,207,3.5080107097273745e-59,0.0,3.5080107097273745e-59,-1.4426951595367387e-09
0.1,LR,0,208,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,209,6.394231729857943e-96,0.0,6.394231729857943e-96,-1.4426951595367387e-09
0.1,LR,0,210,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,211,0.813024963335,0.3739500733300001,0.18697503666500004,0.6951004034245445
0.1,LR,0,212,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,213,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,214,8.6915734194e-17,2.220446049250313e-16,8.6915734194e-17,-1.4426922406437256e-09
0.1,LR,0,215,1.50796996517725e-20,0.0,1.50796996517725e-20,-1.4426951590858957e-09
0.1,LR,0,216,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,217,1.0552907212626276e-87,0.0,1.0552907212626276e-87,-1.4426951595367387e-09
0.1,LR,0,218,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,219,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,220,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,221,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,222,6.080242024257751e-56,0.0,6.080242024257751e-56,-1.4426951595367387e-09
0.1,LR,0,223,2.9636015760275e-22,0.0,2.9636015760275e-22,-1.4426951595278783e-09
0.1,LR,0,224,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,225,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,226,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,227,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,228,8.27510822855e-06,1.6550216457078548e-05,8.27510822855e-06,0.00015164244057027905
0.1,LR,0,229,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,230,1.68379063166675e-30,0.0,1.68379063166675e-30,-1.4426951595367387e-09
0.1,LR,0,231,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,232,1.171059845084e-52,0.0,1.171059845084e-52,-1.4426951595367387e-09
0.1,LR,0,233,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,234,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,235,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,236,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,237,1.0054083427707788e-106,0.0,1.0054083427707788e-106,-1.4426951595367387e-09
0.1,LR,0,238,5.6330148588475e-21,0.0,5.6330148588475e-21,-1.4426951593683264e-09
0.1,LR,0,239,4.677072738437299e-118,0.0,4.677072738437299e-118,-1.4426951595367387e-09
0.1,LR,0,240,4.1408758508217507e-35,0.0,4.1408758508217507e-35,-1.4426951595367387e-09
0.1,LR,0,241,1.56431341930345e-90,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,242,1.4146322288230563e-94,0.0,1.4146322288230563e-94,-1.4426951595367387e-09
0.1,LR,0,243,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,244,6.6402316267650005e-15,1.3322676295501878e-14,6.6402316267650005e-15,-1.4424870239728618e-09
0.1,LR,0,245,1.225893829358625e-49,0.0,1.225893829358625e-49,-1.4426951595367387e-09
0.1,LR,0,246,1.9356098309725e-08,3.871219667050951e-08,0.9999999806439017,5.210298608229871e-07
0.1,LR,0,247,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,248,8.139260263359182e-88,0.0,8.139260263359182e-88,-1.4426951595367387e-09
0.1,LR,0,249,4.0787589979185e-38,0.0,4.0787589979185e-38,-1.4426951595367387e-09
0.1,LR,0,250,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,251,1.1906808312120056e-101,0.0,1.1906808312120056e-101,-1.4426951595367387e-09
0.1,LR,0,252,1.6442672702597502e-60,0.0,1.6442672702597502e-60,-1.4426951595367387e-09
0.1,LR,0,253,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,254,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,255,6.841055668317037e-87,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,256,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,257,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,258,1.4829229677969704e-121,0.0,1.4829229677969704e-121,-1.4426951595367387e-09
0.1,LR,0,259,8.255132200385729e-101,0.0,8.255132200385729e-101,-1.4426951595367387e-09
0.1,LR,0,260,7.627882791810325e-73,0.0,7.627882791810325e-73,-1.4426951595367387e-09
0.1,LR,0,261,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,262,2.4096292012675e-52,0.0,2.4096292012675e-52,-1.4426951595367387e-09
0.1,LR,0,263,1.0798695409204346e-93,0.0,1.0798695409204346e-93,-1.4426951595367387e-09
0.1,LR,0,264,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,265,4.706732141180249e-50,0.0,4.706732141180249e-50,-1.4426951595367387e-09
0.1,LR,0,266,2.77577707892475e-31,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,267,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,268,3.653207744098879e-141,0.0,3.653207744098879e-141,-1.4426951595367387e-09
0.1,LR,0,269,0.9355496723175001,0.12890065536499984,0.9355496723175001,0.3448633999364504
0.1,LR,0,270,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,271,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,272,1.245230522690455e-75,0.0,1.245230522690455e-75,-1.4426951595367387e-09
0.1,LR,0,273,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,274,1.4762205974646482e-120,0.0,1.4762205974646482e-120,-1.4426951595367387e-09
0.1,LR,0,275,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,276,4.1735943171325e-20,0.0,4.1735943171325e-20,-1.4426951582889444e-09
0.1,LR,0,277,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,278,6.2995985833425e-13,1.2598810883446276e-12,0.9999999999993701,-1.4229527876215747e-09
0.1,LR,0,279,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,280,4.56183109590075e-37,0.0,4.56183109590075e-37,-1.4426951595367387e-09
0.1,LR,0,281,3.60363295871775e-36,0.0,3.60363295871775e-36,-1.4426951595367387e-09
0.1,LR,0,282,5.2972762052075e-11,1.0594547461550974e-10,5.2972762052075e-11,2.1352892271959484e-10
0.1,LR,0,283,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,284,1.047234161049775e-67,0.0,1.047234161049775e-67,-1.4426951595367387e-09
0.1,LR,0,285,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,286,1.191413900771016e-93,0.0,1.191413900771016e-93,-1.4426951595367387e-09
0.1,LR,0,287,4.4481569526703225e-91,0.0,4.4481569526703225e-91,-1.4426951595367387e-09
0.1,LR,0,288,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,289,9.379489495192527e-67,0.0,9.379489495192527e-67,-1.4426951595367387e-09
0.1,LR,0,290,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,291,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,292,1.579895985825125e-62,0.0,1.579895985825125e-62,-1.4426951595367387e-09
0.1,LR,0,293,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,294,8.45014717828375e-62,0.0,8.45014717828375e-62,-1.4426951595367387e-09
0.1,LR,0,295,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,296,5.808781618665863e-120,0.0,5.808781618665863e-120,-1.4426951595367387e-09
0.1,LR,0,297,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,298,2.313500401015775e-53,0.0,2.313500401015775e-53,-1.4426951595367387e-09
0.1,LR,0,299,1.760533431187071e-126,0.0,1.760533431187071e-126,-1.4426951595367387e-09
0.1,LR,0,300,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,301,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,302,1.1404055151988096e-139,0.0,1.1404055151988096e-139,-1.4426951595367387e-09
0.1,LR,0,303,2.4913313905625002e-14,4.984901380566953e-14,2.4913313905625002e-14,-1.4419144399187284e-09
0.1,LR,0,304,1.4313024700877501e-36,0.0,1.4313024700877501e-36,-1.4426951595367387e-09
0.1,LR,0,305,1.0,0.0,0.0,-1.4426951595367387e-09
0.1,LR,0,306,6.8725277498505e-53,0.0,6.8725277498505e-53,-1.4426951595367387e-09
0.1,LR,0,307,1.9629981498420498e-65,0.0,1.9629981498420498e-65,-1.4426951595367387e-09
0.1,LR,0,308,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,309,9.921195682199499e-65,0.0,9.921195682199499e-65,-1.4426951595367387e-09
0.1,LR,0,310,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,311,3.745020181775014e-99,0.0,3.745020181775014e-99,-1.4426951595367387e-09
0.1,LR,0,312,1.7801226619307677e-74,0.0,1.7801226619307677e-74,-1.4426951595367387e-09
0.1,LR,0,313,1.0,0.0,1.0,-1.4426951595367387e-09
0.1,LR,0,314,9.326431558507e-56,0.0,9.326431558507e-56,-1.4426951595367387e-09
